,POSTAL_CODE,NUTS3_ID,NUTS1_NAME,NUTS2_NAME,NUTS3_NAME,RLK2022,KTU2022
2552,78345,DE138,Baden-Württemberg,Freiburg,Konstanz,zentral,Städtischer Kreis
2553,79588,DE139,Baden-Württemberg,Freiburg,Lörrach,zentral,Städtischer Kreis
2554,79689,DE139,Baden-Württemberg,Freiburg,Lörrach,zentral,Städtischer Kreis
2555,79618,DE139,Baden-Württemberg,Freiburg,Lörrach,zentral,Städtischer Kreis
2556,79695,DE139,Baden-Württemberg,Freiburg,Lörrach,zentral,Städtischer Kreis
2557,79879,DE13A,Baden-Württemberg,Freiburg,Waldshut,zentral,Ländlicher Kreis mit Verdichtungsansätzen
2558,82549,DE216,Bayern,Oberbayern,Bad Tölz-Wolfratshausen,zentral,Dünn besiedelter ländlicher Kreis
2559,82444,DE216,Bayern,Oberbayern,Bad Tölz-Wolfratshausen,zentral,Dünn besiedelter ländlicher Kreis
2560,82284,DE21C,Bayern,Oberbayern,Fürstenfeldbruck,sehr zentral,Städtischer Kreis
2561,82285,DE21C,Bayern,Oberbayern,Fürstenfeldbruck,sehr zentral,Städtischer Kreis
2562,82272,DE21C,Bayern,Oberbayern,Fürstenfeldbruck,sehr zentral,Städtischer Kreis
2563,82442,DE21D,Bayern,Oberbayern,Garmisch-Partenkirchen,peripher,Dünn besiedelter ländlicher Kreis
2564,82067,DE21H,Bayern,Oberbayern,München,sehr zentral,Städtischer Kreis
2565,82069,DE21H,Bayern,Oberbayern,München,sehr zentral,Städtischer Kreis
2566,83112,DE21K,Bayern,Oberbayern,Rosenheim,zentral,Städtischer Kreis
2567,83104,DE21K,Bayern,Oberbayern,Rosenheim,zentral,Städtischer Kreis
2568,82389,DE21N,Bayern,Oberbayern,Weilheim-Schongau,peripher,Ländlicher Kreis mit Verdichtungsansätzen
2569,82386,DE21N,Bayern,Oberbayern,Weilheim-Schongau,peripher,Ländlicher Kreis mit Verdichtungsansätzen
2570,82395,DE21N,Bayern,Oberbayern,Weilheim-Schongau,peripher,Ländlicher Kreis mit Verdichtungsansätzen
2571,82401,DE21N,Bayern,Oberbayern,Weilheim-Schongau,peripher,Ländlicher Kreis mit Verdichtungsansätzen
2572,76771,DEB3E,Rheinland-Pfalz,Rheinhessen-Pfalz,Germersheim,zentral,Städtischer Kreis
2573,76709,DE123,Baden-Württemberg,Karlsruhe,Karlsruhe,sehr zentral,Städtischer Kreis
2574,76316,DE123,Baden-Württemberg,Karlsruhe,Karlsruhe,sehr zentral,Städtischer Kreis
2575,76448,DE124,Baden-Württemberg,Karlsruhe,Rastatt,zentral,Städtischer Kreis
2576,76461,DE124,Baden-Württemberg,Karlsruhe,Rastatt,zentral,Städtischer Kreis
2577,76599,DE124,Baden-Württemberg,Karlsruhe,Rastatt,zentral,Städtischer Kreis
2578,75389,DE12A,Baden-Württemberg,Karlsruhe,Calw,zentral,Städtischer Kreis
2579,75331,DE12B,Baden-Württemberg,Karlsruhe,Enzkreis,zentral,Städtischer Kreis
2580,75449,DE12B,Baden-Württemberg,Karlsruhe,Enzkreis,zentral,Städtischer Kreis
2581,79274,DE132,Baden-Württemberg,Freiburg,Breisgau-Hochschwarzwald,zentral,Städtischer Kreis
2582,79295,DE132,Baden-Württemberg,Freiburg,Breisgau-Hochschwarzwald,zentral,Städtischer Kreis
2583,79211,DE133,Baden-Württemberg,Freiburg,Emmendingen,zentral,Städtischer Kreis
2584,79364,DE133,Baden-Württemberg,Freiburg,Emmendingen,zentral,Städtischer Kreis
2585,77955,DE134,Baden-Württemberg,Freiburg,Ortenaukreis,zentral,Städtischer Kreis
2586,77723,DE134,Baden-Württemberg,Freiburg,Ortenaukreis,zentral,Städtischer Kreis
2587,78132,DE134,Baden-Württemberg,Freiburg,Ortenaukreis,zentral,Städtischer Kreis
2588,77876,DE134,Baden-Württemberg,Freiburg,Ortenaukreis,zentral,Städtischer Kreis
2589,77971,DE134,Baden-Württemberg,Freiburg,Ortenaukreis,zentral,Städtischer Kreis
2590,77972,DE134,Baden-Württemberg,Freiburg,Ortenaukreis,zentral,Städtischer Kreis
2591,77784,DE134,Baden-Württemberg,Freiburg,Ortenaukreis,zentral,Städtischer Kreis
2592,77704,DE134,Baden-Württemberg,Freiburg,Ortenaukreis,zentral,Städtischer Kreis
2593,77799,DE134,Baden-Württemberg,Freiburg,Ortenaukreis,zentral,Städtischer Kreis
2594,77977,DE134,Baden-Württemberg,Freiburg,Ortenaukreis,zentral,Städtischer Kreis
2595,77960,DE134,Baden-Württemberg,Freiburg,Ortenaukreis,zentral,Städtischer Kreis
2596,88090,DE147,Baden-Württemberg,Tübingen,Bodenseekreis,zentral,Städtischer Kreis
2597,89446,DE277,Bayern,Schwaben,Dillingen a.d.Donau,peripher,Ländlicher Kreis mit Verdichtungsansätzen
2598,89346,DE278,Bayern,Schwaben,Günzburg,zentral,Städtischer Kreis
2599,89361,DE278,Bayern,Schwaben,Günzburg,zentral,Städtischer Kreis
2600,89231,DE279,Bayern,Schwaben,Neu-Ulm,zentral,Städtischer Kreis
2601,89233,DE279,Bayern,Schwaben,Neu-Ulm,zentral,Städtischer Kreis
2602,89296,DE279,Bayern,Schwaben,Neu-Ulm,zentral,Städtischer Kreis
2603,89299,DE279,Bayern,Schwaben,Neu-Ulm,zentral,Städtischer Kreis
2604,89269,DE279,Bayern,Schwaben,Neu-Ulm,zentral,Städtischer Kreis
2605,88131,DE27A,Bayern,Schwaben,Lindau (Bodensee),zentral,Städtischer Kreis
2606,88149,DE27A,Bayern,Schwaben,Lindau (Bodensee),zentral,Städtischer Kreis
2607,87657,DE27B,Bayern,Schwaben,Ostallgäu,peripher,Ländlicher Kreis mit Verdichtungsansätzen
2608,87662,DE27B,Bayern,Schwaben,Ostallgäu,peripher,Ländlicher Kreis mit Verdichtungsansätzen
2609,87665,DE27B,Bayern,Schwaben,Ostallgäu,peripher,Ländlicher Kreis mit Verdichtungsansätzen
2610,87743,DE27C,Bayern,Schwaben,Unterallgäu,peripher,Ländlicher Kreis mit Verdichtungsansätzen
2611,87745,DE27C,Bayern,Schwaben,Unterallgäu,peripher,Ländlicher Kreis mit Verdichtungsansätzen
2612,87757,DE27C,Bayern,Schwaben,Unterallgäu,peripher,Ländlicher Kreis mit Verdichtungsansätzen
2613,87763,DE27C,Bayern,Schwaben,Unterallgäu,peripher,Ländlicher Kreis mit Verdichtungsansätzen
2614,87452,DE27E,Bayern,Schwaben,Oberallgäu,peripher,Dünn besiedelter ländlicher Kreis
2615,87549,DE27E,Bayern,Schwaben,Oberallgäu,peripher,Dünn besiedelter ländlicher Kreis
2616,89542,DE11C,Baden-Württemberg,Stuttgart,Heidenheim,zentral,Städtischer Kreis
2617,89040,DE144,Baden-Württemberg,Tübingen,"Ulm, Stadt",zentral,kreisfreie Großstadt
2618,89073,DE144,Baden-Württemberg,Tübingen,"Ulm, Stadt",zentral,kreisfreie Großstadt
2619,89075,DE144,Baden-Württemberg,Tübingen,"Ulm, Stadt",zentral,kreisfreie Großstadt
2620,89077,DE144,Baden-Württemberg,Tübingen,"Ulm, Stadt",zentral,kreisfreie Großstadt
2621,89079,DE144,Baden-Württemberg,Tübingen,"Ulm, Stadt",zentral,kreisfreie Großstadt
2622,89081,DE144,Baden-Württemberg,Tübingen,"Ulm, Stadt",zentral,kreisfreie Großstadt
2623,89584,DE145,Baden-Württemberg,Tübingen,Alb-Donau-Kreis,zentral,Ländlicher Kreis mit Verdichtungsansätzen
2624,89129,DE145,Baden-Württemberg,Tübingen,Alb-Donau-Kreis,zentral,Ländlicher Kreis mit Verdichtungsansätzen
2625,10711,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2626,10713,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2627,10715,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2628,12679,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2629,10717,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2630,12681,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2631,12683,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2632,12685,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2633,10719,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2634,13125,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2635,13127,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2636,13129,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2637,10777,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2638,10825,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2639,13407,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2640,13409,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2641,10779,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2642,14193,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2643,14195,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2644,10781,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2645,10783,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2646,10785,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2647,10787,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2648,10827,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2649,10789,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2650,10823,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2651,12043,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2652,12045,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2653,10829,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2654,12307,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2655,12309,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2656,12347,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2657,10961,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2658,10963,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2659,12353,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2660,10965,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2661,10967,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2662,10969,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2663,10997,DE300,Berlin,Berlin,"Berlin, Stadt",sehr zentral,kreisfreie Großstadt
2664,22761,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2665,21035,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2666,21037,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2667,21039,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2668,21073,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2669,21075,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2670,21077,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2671,21079,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2672,21107,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2673,21109,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2674,21129,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2675,22083,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2676,22085,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2677,22087,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2678,22089,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2679,22111,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2680,22113,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2681,22115,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2682,22117,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2683,22119,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2684,22143,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2685,22145,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2686,22147,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2687,22149,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2688,22159,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2689,22175,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2690,22177,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2691,22179,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2692,22297,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2693,22299,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2694,22301,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2695,22303,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2696,22305,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2697,22307,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2698,22335,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2699,22337,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2700,22339,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2701,22359,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2702,22391,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2703,22393,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2704,22395,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2705,22397,DE600,Hamburg,Hamburg,"Hamburg, Stadt",sehr zentral,kreisfreie Großstadt
2706,06386,DEE05,Sachsen-Anhalt,Sachsen-Anhalt,Anhalt-Bitterfeld,peripher,Ländlicher Kreis mit Verdichtungsansätzen
2707,06388,DEE05,Sachsen-Anhalt,Sachsen-Anhalt,Anhalt-Bitterfeld,peripher,Ländlicher Kreis mit Verdichtungsansätzen
2708,06722,DEE08,Sachsen-Anhalt,Sachsen-Anhalt,Burgenlandkreis,peripher,Ländlicher Kreis mit Verdichtungsansätzen
2709,06725,DEE08,Sachsen-Anhalt,Sachsen-Anhalt,Burgenlandkreis,peripher,Ländlicher Kreis mit Verdichtungsansätzen
2710,06729,DEE08,Sachsen-Anhalt,Sachsen-Anhalt,Burgenlandkreis,peripher,Ländlicher Kreis mit Verdichtungsansätzen
2711,06632,DEE08,Sachsen-Anhalt,Sachsen-Anhalt,Burgenlandkreis,peripher,Ländlicher Kreis mit Verdichtungsansätzen
2712,06642,DEE08,Sachsen-Anhalt,Sachsen-Anhalt,Burgenlandkreis,peripher,Ländlicher Kreis mit Verdichtungsansätzen
2713,06721,DEE08,Sachsen-Anhalt,Sachsen-Anhalt,Burgenlandkreis,peripher,Ländlicher Kreis mit Verdichtungsansätzen
2714,06347,DEE0A,Sachsen-Anhalt,Sachsen-Anhalt,Mansfeld-Südharz,peripher,Dünn besiedelter ländlicher Kreis
2715,06188,DEE0B,Sachsen-Anhalt,Sachsen-Anhalt,Saalekreis,zentral,Ländlicher Kreis mit Verdichtungsansätzen
2716,06184,DEE0B,Sachsen-Anhalt,Sachsen-Anhalt,Saalekreis,zentral,Ländlicher Kreis mit Verdichtungsansätzen
2717,06258,DEE0B,Sachsen-Anhalt,Sachsen-Anhalt,Saalekreis,zentral,Ländlicher Kreis mit Verdichtungsansätzen
2718,06785,DEE0E,Sachsen-Anhalt,Sachsen-Anhalt,Wittenberg,peripher,Dünn besiedelter ländlicher Kreis
2719,06786,DEE0E,Sachsen-Anhalt,Sachsen-Anhalt,Wittenberg,peripher,Dünn besiedelter ländlicher Kreis
2720,21502,DEF06,Schleswig-Holstein,Schleswig-Holstein,Herzogtum Lauenburg,zentral,Ländlicher Kreis mit Verdichtungsansätzen
2721,23623,DEF08,Schleswig-Holstein,Schleswig-Holstein,Ostholstein,zentral,Ländlicher Kreis mit Verdichtungsansätzen
2722,23617,DEF08,Schleswig-Holstein,Schleswig-Holstein,Ostholstein,zentral,Ländlicher Kreis mit Verdichtungsansätzen
2723,23669,DEF08,Schleswig-Holstein,Schleswig-Holstein,Ostholstein,zentral,Ländlicher Kreis mit Verdichtungsansätzen
2724,24232,DEF0A,Schleswig-Holstein,Schleswig-Holstein,Plön,peripher,Ländlicher Kreis mit Verdichtungsansätzen
2725,24238,DEF0A,Schleswig-Holstein,Schleswig-Holstein,Plön,peripher,Ländlicher Kreis mit Verdichtungsansätzen
2726,24214,DEF0B,Schleswig-Holstein,Schleswig-Holstein,Rendsburg-Eckernförde,peripher,Ländlicher Kreis mit Verdichtungsansätzen
2727,24247,DEF0B,Schleswig-Holstein,Schleswig-Holstein,Rendsburg-Eckernförde,peripher,Ländlicher Kreis mit Verdichtungsansätzen
2728,24107,DEF0B,Schleswig-Holstein,Schleswig-Holstein,Rendsburg-Eckernförde,peripher,Ländlicher Kreis mit Verdichtungsansätzen
2729,23816,DEF0D,Schleswig-Holstein,Schleswig-Holstein,Segeberg,zentral,Ländlicher Kreis mit Verdichtungsansätzen
2730,22955,DEF0F,Schleswig-Holstein,Schleswig-Holstein,Stormarn,sehr zentral,Städtischer Kreis
2731,22969,DEF0F,Schleswig-Holstein,Schleswig-Holstein,Stormarn,sehr zentral,Städtischer Kreis
2732,21787,DE932,Niedersachsen,Lüneburg,Cuxhaven,peripher,Dünn besiedelter ländlicher Kreis
2733,21227,DE933,Niedersachsen,Lüneburg,Harburg,zentral,Städtischer Kreis
2734,21258,DE933,Niedersachsen,Lüneburg,Harburg,zentral,Städtischer Kreis
2735,21435,DE933,Niedersachsen,Lüneburg,Harburg,zentral,Städtischer Kreis
2736,21380,DE935,Niedersachsen,Lüneburg,Lüneburg,zentral,Dünn besiedelter ländlicher Kreis
2737,21358,DE935,Niedersachsen,Lüneburg,Lüneburg,zentral,Dünn besiedelter ländlicher Kreis
2738,21398,DE935,Niedersachsen,Lüneburg,Lüneburg,zentral,Dünn besiedelter ländlicher Kreis
2739,21388,DE935,Niedersachsen,Lüneburg,Lüneburg,zentral,Dünn besiedelter ländlicher Kreis
2740,21357,DE935,Niedersachsen,Lüneburg,Lüneburg,zentral,Dünn besiedelter ländlicher Kreis
2741,21643,DE939,Niedersachsen,Lüneburg,Stade,peripher,Ländlicher Kreis mit Verdichtungsansätzen
2742,21729,DE939,Niedersachsen,Lüneburg,Stade,peripher,Ländlicher Kreis mit Verdichtungsansätzen
2743,21644,DE939,Niedersachsen,Lüneburg,Stade,peripher,Ländlicher Kreis mit Verdichtungsansätzen
2744,21737,DE939,Niedersachsen,Lüneburg,Stade,peripher,Ländlicher Kreis mit Verdichtungsansätzen
2745,17111,DE80J,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Mecklenburgische Seenplatte,sehr peripher,Dünn besiedelter ländlicher Kreis
2746,17213,DE80J,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Mecklenburgische Seenplatte,sehr peripher,Dünn besiedelter ländlicher Kreis
2747,17219,DE80J,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Mecklenburgische Seenplatte,sehr peripher,Dünn besiedelter ländlicher Kreis
2748,17168,DE80K,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Landkreis Rostock,sehr peripher,Dünn besiedelter ländlicher Kreis
2749,18292,DE80K,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Landkreis Rostock,sehr peripher,Dünn besiedelter ländlicher Kreis
2750,18209,DE80K,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Landkreis Rostock,sehr peripher,Dünn besiedelter ländlicher Kreis
2751,18249,DE80K,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Landkreis Rostock,sehr peripher,Dünn besiedelter ländlicher Kreis
2752,18239,DE80K,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Landkreis Rostock,sehr peripher,Dünn besiedelter ländlicher Kreis
2753,18195,DE80K,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Landkreis Rostock,sehr peripher,Dünn besiedelter ländlicher Kreis
2754,18609,DE80L,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Vorpommern-Rügen,sehr peripher,Dünn besiedelter ländlicher Kreis
2755,18375,DE80L,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Vorpommern-Rügen,sehr peripher,Dünn besiedelter ländlicher Kreis
2756,18507,DE80L,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Vorpommern-Rügen,sehr peripher,Dünn besiedelter ländlicher Kreis
2757,31832,DE929,Niedersachsen,Hannover,Region Hannover,sehr zentral,Städtischer Kreis
2758,31863,DE923,Niedersachsen,Hannover,Hameln-Pyrmont,zentral,Ländlicher Kreis mit Verdichtungsansätzen
2759,37619,DE926,Niedersachsen,Hannover,Holzminden,peripher,Ländlicher Kreis mit Verdichtungsansätzen
2760,37642,DE926,Niedersachsen,Hannover,Holzminden,peripher,Ländlicher Kreis mit Verdichtungsansätzen
2761,31629,DE927,Niedersachsen,Hannover,Nienburg (Weser),peripher,Dünn besiedelter ländlicher Kreis
2762,31637,DE927,Niedersachsen,Hannover,Nienburg (Weser),peripher,Dünn besiedelter ländlicher Kreis
2763,31638,DE927,Niedersachsen,Hannover,Nienburg (Weser),peripher,Dünn besiedelter ländlicher Kreis
2764,31675,DE928,Niedersachsen,Hannover,Schaumburg,zentral,Städtischer Kreis
2765,31702,DE928,Niedersachsen,Hannover,Schaumburg,zentral,Städtischer Kreis
2766,29693,DE938,Niedersachsen,Lüneburg,Heidekreis,peripher,Dünn besiedelter ländlicher Kreis
2767,35410,DE721,Hessen,Gießen,Gießen,zentral,Städtischer Kreis
2768,35415,DE721,Hessen,Gießen,Gießen,zentral,Städtischer Kreis
2769,35440,DE721,Hessen,Gießen,Gießen,zentral,Städtischer Kreis
2770,35435,DE721,Hessen,Gießen,Gießen,zentral,Städtischer Kreis
2771,35282,DE724,Hessen,Gießen,Marburg-Biedenkopf,zentral,Ländlicher Kreis mit Verdichtungsansätzen
2772,35096,DE724,Hessen,Gießen,Marburg-Biedenkopf,zentral,Ländlicher Kreis mit Verdichtungsansätzen
2773,36355,DE725,Hessen,Gießen,Vogelsbergkreis,peripher,Dünn besiedelter ländlicher Kreis
2774,36369,DE725,Hessen,Gießen,Vogelsbergkreis,peripher,Dünn besiedelter ländlicher Kreis
2775,36318,DE725,Hessen,Gießen,Vogelsbergkreis,peripher,Dünn besiedelter ländlicher Kreis
2776,36367,DE725,Hessen,Gießen,Vogelsbergkreis,peripher,Dünn besiedelter ländlicher Kreis
2777,36115,DE732,Hessen,Kassel,Fulda,peripher,Ländlicher Kreis mit Verdichtungsansätzen
2778,23619,DEF0F,Schleswig-Holstein,Schleswig-Holstein,Stormarn,sehr zentral,Städtischer Kreis
2779,22962,DEF0F,Schleswig-Holstein,Schleswig-Holstein,Stormarn,sehr zentral,Städtischer Kreis
2780,21755,DE932,Niedersachsen,Lüneburg,Cuxhaven,peripher,Dünn besiedelter ländlicher Kreis
